Ticker,Underlying Asset Price,Trade Date,Trade Time,Strike,Last Price,Original BSP,Adjusted BSP,Bid,Ask,Volume,Open Interest,Implied Volatility,Adjusted Volatility
F,13.739999771118164,2023-06-09,19:41:31,16.35,0.01,0.03770939809882978,7.16374447267248e-08,0.01,0.02,431.0,71612.0,0.7812521875,0.2588083716276885
F,13.739999771118164,2023-06-09,19:55:29,16.5,0.01,0.03760111806181021,0.00040956682759358057,0.01,0.02,508.0,1.0,0.8125018749999999,0.44455896105896975
F,13.739999771118164,2023-06-09,18:58:16,17.0,0.01,0.015610623553937941,3.815078086692172e-05,0.0,0.01,15.0,320.0,0.7812521875,0.42746074992140476
F,13.739999771118164,2023-06-09,17:42:16,17.35,0.01,0.015751670123949846,3.34544720932803e-05,0.0,0.01,64.0,14251.0,0.8437515624999999,0.4616571721965348
F,13.739999771118164,2023-06-05,14:43:43,18.0,0.01,0.0616465295775267,1.3978638877686967e-05,0.0,0.01,1.0,444.0,0.9687503125,0.40019472920384636
F,13.739999771118164,2023-06-09,19:47:32,18.35,0.01,0.01487352962934868,1.901978955868731e-08,0.0,0.01,9.0,13492.0,1.000005,0.40305280925113346
F,13.739999771118164,2023-06-09,14:37:17,19.0,0.02,0.017391503343571535,2.4201841333732453e-05,0.0,0.01,94.0,112.0,1.125004375,0.615544150143402
F,13.739999771118164,2023-06-09,14:37:17,19.35,0.01,0.018428147593510302,2.5414642567952485e-05,0.0,0.01,94.0,32514.0,1.1875040625,0.6497407434023533
F,13.739999771118164,2023-04-24,16:41:03,20.0,0.02,1.2664917095145318,0.00042636570739590894,0.0,0.02,10.0,238.0,1.40625296875,0.30652134594323943
F,13.739999771118164,2023-06-08,14:46:08,20.35,0.01,0.026287406555645376,4.89315455737369e-05,0.0,0.01,2.0,2417.0,1.3125034374999998,0.7181339299202557
F,13.739999771118164,2023-02-09,20:48:48,21.0,0.04,0.18938568751421747,0.0005890245531995145,0.0,0.0,98.0,2026.0,0.500005,0.22233615926665468
F,13.739999771118164,2023-06-06,17:19:11,21.35,0.01,0.06497467124845746,0.0003769292601592967,0.0,0.01,1.0,13331.0,1.5000025,0.8207237096971097
F,13.739999771118164,2023-02-09,20:35:02,22.0,0.04,0.13595299802645255,5.909535418768221e-07,0.0,0.0,51.0,13391.0,0.500005,0.16563855042735784
F,13.739999771118164,2023-04-28,15:26:23,22.35,0.02,1.4296624198149335,0.09418523937380907,0.0,0.02,1.0,1587.0,1.75000125,0.7781693315803737
F,13.739999771118164,2023-02-09,20:40:20,23.0,0.02,0.09726556524601682,0.0008048542867315142,0.0,0.0,200.0,1618.0,0.500005,0.27357684968331947
F,13.739999771118164,2023-03-06,17:47:27,23.35,0.02,3.168532441491804,0.2684862007570532,0.0,0.02,14.0,2113.0,1.875000625,0.7192093043542128
F,13.739999771118164,2023-02-03,20:40:24,24.0,0.02,0.07942178661579213,0.0004292963007416564,0.0,0.0,62.0,2117.0,0.500005,0.27357684968331947
F,13.739999771118164,2023-06-07,18:59:48,24.35,0.01,0.053134607186076876,5.800536519725855e-07,0.0,0.01,15.0,12089.0,1.875000625,0.7745704519490595
F,13.739999771118164,2023-02-09,18:06:30,25.0,0.01,0.04942360491237974,4.034367314805961e-07,0.0,0.0,22.0,12363.0,0.500005,0.20655411718958203
F,13.739999771118164,2023-03-07,20:15:34,25.35,0.02,3.574927575549424,0.18994285204979788,0.0,0.02,28.0,1862.0,2.1250046874999997,0.7388902832212847
F,13.739999771118164,2023-02-03,14:47:26,26.0,0.01,0.04130791209489593,9.864291029691204e-07,0.0,0.0,1.0,1902.0,0.500005,0.22233615926665468
F,13.739999771118164,2023-06-08,14:46:08,26.35,0.02,0.034269309408188064,5.509560167896651e-08,0.0,0.01,1.0,2843.0,2.0625048437499998,0.8520292141078949
F,13.739999771118164,2023-02-08,20:20:37,27.0,0.02,0.025732806034282574,1.682785319957167e-05,0.0,0.0,1.0,2828.0,0.500005,0.27357684968331947
F,13.739999771118164,2023-04-06,18:47:09,27.35,0.02,2.7720019994750715,0.568776177519235,0.0,0.02,2.0,766.0,2.3125042187499996,1.2652825852641687
F,13.739999771118164,2023-02-02,17:34:32,28.0,0.02,0.022070626358902445,1.0045318539632093e-05,0.0,0.0,1.0,769.0,0.500005,0.27357684968331947
F,13.739999771118164,2023-05-26,18:33:12,29.35,0.01,0.4765116453591809,6.322866528405004e-06,0.0,0.01,1.0,4127.0,2.3750040624999995,0.7330003526529977
F,13.739999771118164,2023-02-08,20:00:02,30.0,0.01,0.009276960429167203,7.869705674121102e-07,0.0,0.0,12.0,4073.0,0.500005,0.27357684968331947
FTNT,68.01000213623047,2023-06-08,17:41:15,25.0,43.47,43.4192731435557,43.038023595253705,42.6,43.6,2.0,12.0,3.8906252734375,1.4206505383933483
FTNT,68.01000213623047,2023-06-08,14:06:59,30.0,38.9,38.25146544011987,38.04362916821098,37.5,38.6,1.0,20.0,2.906252734375,1.2005849299079747
FTNT,68.01000213623047,2023-05-17,18:39:40,35.0,33.9,36.891628236021134,33.621752034032205,32.6,33.6,3.0,55.0,2.6640658398437504,1.4576389032377672
FTNT,68.01000213623047,2023-06-08,17:41:15,40.0,28.5,28.24759573210563,28.05483932907085,27.6,28.5,2.0,86.0,1.953125234375,0.8068440486535606
FTNT,68.01000213623047,2023-06-08,17:35:23,45.0,23.61,23.385033869699676,23.060438965556457,22.7,23.5,5.0,146.0,1.7421887890624999,0.5912637434881314
FTNT,68.01000213623047,2023-06-05,17:55:19,50.0,21.04,18.682795868765275,18.106797856390735,17.8,18.4,11.0,476.0,1.3515657421874998,0.7395068007071003
FTNT,68.01000213623047,2023-06-09,19:55:47,55.0,13.07,13.451896198714806,13.0752493671962,12.9,13.5,44.0,3188.0,1.1367230664062502,0.6219560113794554
FTNT,68.01000213623047,2023-06-06,19:36:35,56.0,13.6,12.517736633619975,12.103859732938702,11.8,12.4,11.0,15.0,0.914063359375,0.5001281472560561
FTNT,68.01000213623047,2023-06-07,18:29:10,57.0,10.8,11.549641621371762,11.085156168470206,10.8,11.5,8.0,20.0,0.9179695703125,0.40819157525813254
FTNT,68.01000213623047,2023-06-08,13:35:21,58.0,9.6,10.337758454281946,10.08153751637174,9.8,10.4,1.0,16.0,0.773439765625,0.42318619713701355
FTNT,68.01000213623047,2023-06-08,16:33:25,59.0,10.2,9.71228523561441,9.123351913607756,8.7,9.3,1.0,11.0,0.914063359375,0.5001281472560561
FTNT,68.01000213623047,2023-06-09,17:19:09,60.0,8.13,8.16775739655344,8.069772430779402,7.8,8.3,9.0,8353.0,0.5507857421875001,0.30136144278186267
FTNT,68.01000213623047,2023-06-07,14:02:13,61.0,7.7,7.7949612331515326,7.088249219125359,6.8,7.3,3.0,7.0,0.7480493945312501,0.24198256212904332
FTNT,68.01000213623047,2023-05-25,13:37:36,62.0,4.3,8.0243169107422,6.621635550767174,5.8,6.3,,20.0,0.6650424121093752,0.3638767772535849
FTNT,68.01000213623047,2023-05-26,17:18:57,62.5,5.9,6.809763026913629,5.6959706931827725,5.4,5.9,6.0,4.0,0.5117236328125,0.13517750613493054
FTNT,68.01000213623047,2023-05-25,13:36:25,63.5,3.1,6.617812571924745,5.2314000905337394,4.5,4.9,,1.0,0.5937540625000001,0.3248714830960146
FTNT,68.01000213623047,2023-06-02,19:59:25,64.0,4.6,5.132163032576948,4.201805505566739,4.0,4.3,7.0,16.0,0.495122236328125,0.2045370274811001
FTNT,68.01000213623047,2023-06-08,19:13:53,64.5,4.5,4.251458668720545,3.5878885280640276,3.6,3.9,1.0,16.0,0.5019581054687501,0.15857966533830398
FTNT,68.01000213623047,2023-06-09,18:08:08,65.0,3.1,3.637998467109263,3.0802274575795536,3.2,3.4,18.0,2203.0,0.45508357421875,0.15075725954119393
FTNT,68.01000213623047,2023-06-09,13:49:38,65.5,4.3,3.2538157610024925,2.7208441814881184,2.75,3.0,1.0,16.0,0.450200810546875,0.24632657568282515
FTNT,68.01000213623047,2023-06-09,15:31:25,66.0,2.2,2.8592953162283266,2.2146651997973663,2.45,2.6,1.0,13.0,0.436529072265625,0.2085808465285558
FTNT,68.01000213623047,2023-06-09,17:08:34,66.5,2.0,2.4613161198619338,1.7444458664570348,2.05,2.2,3.0,66.0,0.41699801757812494,0.18542562104404806
FTNT,68.01000213623047,2023-06-09,19:31:54,67.0,1.7,2.113672868991422,1.4757428949264693,1.75,1.85,1.0,76.0,0.4067442138671875,0.2225493758196488
FTNT,68.01000213623047,2023-06-09,19:14:07,67.5,1.32,1.8175036574788948,0.954591457965634,1.4,1.55,17.0,151.0,0.40430283203125,0.16701915890333638
FTNT,68.01000213623047,2023-06-09,19:42:21,68.0,1.15,1.510404041599493,0.677782871048322,1.15,1.25,23.0,271.0,0.3920959228515625,0.17014425597325333
FTNT,68.01000213623047,2023-06-09,19:30:13,68.5,0.88,1.2516052672879,0.6016165894791605,0.9,1.0,34.0,117.0,0.3857483300781249,0.21106151521159722
FTNT,68.01000213623047,2023-06-09,19:59:15,69.0,0.75,1.0417554822395694,0.4193810166251133,0.7,0.8,486.0,170.0,0.3852600537109374,0.21079435566257276
FTNT,68.01000213623047,2023-06-09,19:56:58,69.5,0.55,0.882100254302074,0.17946744501700707,0.55,0.65,23.0,280.0,0.39160764648437496,0.17413533876419193
FTNT,68.01000213623047,2023-06-09,18:54:01,70.0,0.4,0.7137244941773915,0.18717297558636226,0.4,0.5,146.0,9379.0,0.38867798828125,0.212664472505744
FTNT,68.01000213623047,2023-06-09,18:50:31,70.5,0.3,0.5981648723361879,0.05667941463762638,0.3,0.4,4.0,85.0,0.39502558105468755,0.17565518445571107
FTNT,68.01000213623047,2023-06-09,19:24:01,71.0,0.24,0.4751479328181194,0.027845158626725652,0.2,0.3,41.0,143.0,0.39258419921875,0.17456958039034026
FTNT,68.01000213623047,2023-06-09,18:23:39,71.5,0.2,0.41394329897728,0.05051358063176048,0.15,0.25,20.0,109.0,0.4062559375,0.2222822162706243
FTNT,68.01000213623047,2023-06-09,16:11:44,72.0,0.14,0.34853537550601743,6.555681114548111e-06,0.1,0.2,37.0,55.0,0.414068359375,0.10083024774546602
FTNT,68.01000213623047,2023-06-09,15:11:11,72.5,0.17,0.2790616324064672,0.01861371788232913,0.1,0.15,3.0,55.0,0.415044912109375,0.22709108815306447
FTNT,68.01000213623047,2023-06-06,18:11:08,73.0,0.1,0.37043046778275723,0.003927181615221154,0.05,0.1,10.0,29.0,0.4062559375,0.16782599478672913
FTNT,68.01000213623047,2023-06-06,14:27:42,73.5,0.32,0.37944477789329056,0.028237929070966672,0.05,0.1,1.0,35.0,0.43555251953125,0.23831178921209156
FTNT,68.01000213623047,2023-06-06,15:02:44,74.0,0.3,0.3896150978776536,0.0031688537818782003,0.0,0.1,20.0,33.0,0.46484910156250003,0.19203107128851218
FTNT,68.01000213623047,2023-06-09,19:08:15,75.0,0.05,0.21454798882403825,0.006551584319411052,0.05,0.1,16.0,4855.0,0.5214891601562499,0.2853318698403953
FTNT,68.01000213623047,2023-06-05,16:49:26,76.0,0.25,0.3203283137030981,4.19327887201003e-08,0.0,0.1,25.0,26.0,0.50586431640625,0.12318358356533868
FTNT,68.01000213623047,2023-05-26,13:36:25,80.0,0.1,0.8117179826672931,0.033339880055542004,0.0,0.05,1.0,712.0,0.6250037500000001,0.3129020967063683
FTNT,68.01000213623047,2023-05-22,17:51:31,85.0,0.01,1.2945921262771662,0.10654138318799822,0.0,0.05,5.0,139.0,0.8203142968749999,0.448833513843361
FTNT,68.01000213623047,2023-04-17,13:30:08,90.0,0.1,0.6561300389771487,0.008980363518081624,0.0,0.0,1.0,54.0,0.500005,0.2503226786457964
FTV,68.1500015258789,2023-01-30,14:49:36,30.0,37.33,38.72063606352041,38.72063606352041,36.3,38.0,1.0,1.0,1.0000000000000003e-05,5.471482278843602e-06
FTV,68.1500015258789,2023-03-03,15:20:03,55.0,13.28,27.419619870470463,19.33260732659619,13.1,14.5,1.0,1.0,1.5527366113281247,0.8495770852593497
FTV,68.1500015258789,2023-06-09,17:40:26,60.0,8.22,8.41570738327001,8.208939199486323,7.8,8.7,45.0,45.0,0.6562534375000001,0.2580248244473338
FTV,68.1500015258789,2023-06-09,17:56:39,65.0,3.2,3.728972577855373,3.2925083593935156,3.3,3.5,1.0,843.0,0.44824770507812495,0.2452579374867273
FTV,68.1500015258789,2023-06-08,14:32:40,70.0,0.3,0.5198644659977276,0.04829708133289312,0.1,0.3,3.0,796.0,0.2954172021484375,0.12508824704413463
FTV,68.1500015258789,2023-06-02,14:48:06,75.0,0.05,0.7645723255132442,1.5043147645584735e-05,0.0,0.25,1.0,365.0,0.5371140039062501,0.12128281838765564
FTV,68.1500015258789,2023-05-09,14:34:43,80.0,0.1,2.300640937552945,0.38479487270120405,0.0,0.1,5.0,9.0,0.6835969140625001,0.3660419838087076
FTV,68.1500015258789,2023-01-24,20:56:39,85.0,0.3,12.566255279436515,3.797193157205772,0.0,0.25,1.0,4.0,1.0371141894531253,0.5073388390547461
FOXA,33.540000915527344,2023-05-10,16:32:08,25.0,6.1,11.972231767641755,8.797090319725722,8.1,9.5,,3.0,1.8671881640625,0.5898860302378509
FOXA,33.540000915527344,2023-05-22,15:34:18,26.0,5.68,9.80278670635919,8.129853711903962,7.2,8.4,,4.0,1.6679704101562502,0.9126270540805415
FOXA,33.540000915527344,2023-05-09,13:36:51,28.0,5.2,9.679302410424928,7.097983747430245,4.5,6.1,,5.0,1.654298603515625,0.9051465493051458
FOXA,33.540000915527344,2023-05-09,13:36:51,29.0,4.3,7.56971174966219,5.520843303405467,3.5,4.9,,5.0,1.22266013671875,0.6262319370087576
FOXA,33.540000915527344,2023-06-05,15:23:24,30.0,2.21,4.186882191943891,3.6813316603186017,2.0,5.5,1.0,14.0,0.8535170898437501,0.4670003631770239
FOXA,33.540000915527344,2023-05-31,19:50:02,31.0,0.85,3.271560839894981,2.7489605636407504,1.95,2.7,17.0,239.0,0.6132851171875001,0.33555786505699275
FOXA,33.540000915527344,2023-06-08,15:05:52,31.5,2.15,2.36750603966275,2.1156818802923425,1.25,2.2,1.0,204.0,0.52539537109375,0.287469146232591
FOXA,33.540000915527344,2023-06-08,14:24:26,32.0,1.6,1.851411376299076,1.577819804924939,1.55,1.7,2.0,2769.0,0.4335994140625,0.13698364310444763
FOXA,33.540000915527344,2023-06-08,13:38:56,32.5,1.1,1.4042997813438198,1.0855067896167938,1.1,1.25,1.0,21.0,0.38281867187499996,0.12383599763381686
FOXA,33.540000915527344,2023-06-09,13:34:50,33.0,1.0,0.9616519580948193,0.6124751414919487,0.75,0.85,2.0,2124.0,0.34570966796874997,0.11732689001703199
FOXA,33.540000915527344,2023-06-09,15:50:17,34.0,0.35,0.39736082416499663,0.15153438315167556,0.2,0.3,2.0,528.0,0.31445998046874996,0.17205622105402701
FOXA,33.540000915527344,2023-06-09,14:13:38,35.0,0.1,0.23741900918579262,0.007132277688103428,0.0,0.15,11.0,5092.0,0.39258419921875,0.1543557157888641
FOXA,33.540000915527344,2023-06-07,14:21:05,36.0,0.01,0.2581866218709905,0.02833912247264414,0.0,0.1,3100.0,3137.0,0.48438015625,0.26502774411453695
FOXA,33.540000915527344,2023-04-18,14:16:03,37.0,0.5,1.6277705273528529,0.5013333324096143,0.0,0.1,20.0,21.0,0.523442265625,0.2864005080364932
FOXA,33.540000915527344,2023-05-05,16:14:03,38.0,0.11,1.382479541829131,0.10766477094793103,0.0,0.1,2.0,8.0,0.632816171875,0.24880979256658095
FOXA,33.540000915527344,2023-04-19,18:10:34,39.0,0.19,1.7262232503940513,0.4309575381460995,0.0,0.05,1.0,44.0,0.6562534375000001,0.3590679053711447
FOXA,33.540000915527344,2023-03-24,14:44:05,40.0,0.18,4.32165418525647,1.5362469990986085,0.0,0.25,9.0,27.0,1.000005,0.5471509636254994
FOXA,33.540000915527344,2023-03-08,15:30:28,41.0,0.3,5.039055652544597,0.9712438516792785,0.05,0.15,4.0,84.0,1.0546922265625,0.43569768655179814
FOXA,33.540000915527344,2023-02-17,15:19:54,42.0,0.65,6.998391535248729,0.41972601058718517,0.1,0.2,104.0,104.0,1.25390998046875,0.31777661136571467
FOXA,33.540000915527344,2023-02-14,19:53:37,44.0,0.2,6.725906046707877,2.39940396744192,0.0,0.15,,1.0,1.2656286718749998,0.6924864849760424
FOX,31.399999618530273,2023-06-07,19:25:54,25.0,5.6,7.663318392295771,6.6485131015443955,5.7,7.0,1.0,8.0,2.0351611621093753,1.1135348233072193
FOX,31.399999618530273,2023-06-08,15:06:14,30.0,1.43,1.8336406238747252,1.4476312545179653,1.45,1.65,2.0,45.0,0.524418818359375,0.18234687739912578
FOX,31.399999618530273,2023-05-26,18:37:36,35.0,0.05,0.9202584671685923,0.19860692170626137,0.0,0.25,3.0,16.0,0.710940390625,0.38898977486188346
FOX,31.399999618530273,2023-05-09,14:10:15,40.0,0.75,0.1792363246545996,0.0034933233094213423,0.0,0.0,2.0,0.0,0.500005,0.27357684968331947
BEN,26.3700008392334,2023-06-08,14:32:21,22.5,3.71,4.262196279187389,3.931322787694029,3.7,4.4,1.0,3.0,1.12891060546875,0.6176814372220866
BEN,26.3700008392334,2023-06-09,16:23:20,25.0,1.51,1.6552894678301513,1.4391976150214063,1.3,1.55,15.0,1876.0,0.5390671093750001,0.2949496136052758
BEN,26.3700008392334,2023-06-09,14:04:02,27.5,0.05,0.0891671897169628,0.000433658129594644,0.0,0.05,3.0,112.0,0.2929758203124999,0.10964603120409448
BEN,26.3700008392334,2023-06-05,14:38:45,30.0,0.01,0.2362016681668373,0.004473234253443786,0.0,0.1,10.0,106.0,0.6796907031250001,0.3096237978235606
FCX,37.88999938964844,2023-05-31,17:23:21,15.0,18.75,23.68390924331183,22.923604649442012,22.8,23.05,1.0,10.0,3.43750140625,0.8893742002294385
FCX,37.88999938964844,2023-05-17,13:41:52,20.0,15.85,19.76081418578569,17.99817943389784,17.8,18.05,3.0,102.0,2.43750390625,0.9583744351812963
FCX,37.88999938964844,2023-05-11,18:47:47,22.0,12.8,17.42500408507344,16.140101786677064,15.8,16.0,1.0,95.0,1.8125009374999999,0.9917066759918661
FCX,37.88999938964844,2023-06-09,16:53:15,25.0,12.9,13.06543047320707,12.914740352769623,12.85,13.05,1.0,661.0,1.8046884765624998,0.86231015086364
FCX,37.88999938964844,2023-06-02,13:32:41,27.0,10.0,11.529179619282463,10.976479068154955,10.85,11.05,33.0,709.0,1.5156274218749999,0.8292728580118475
FCX,37.88999938964844,2023-06-01,13:35:52,28.0,6.95,10.57551350956534,9.957987592103166,9.85,10.05,100.0,47.0,1.3750031249999999,0.6114197133871618
FCX,37.88999938964844,2023-05-31,18:27:36,29.0,5.05,9.606851254785106,9.005615844470377,8.85,9.05,3.0,51.0,1.2343788281249999,0.6753881883465667
FCX,37.88999938964844,2023-06-09,14:49:16,30.0,8.05,7.952148034552643,7.919422958812099,7.8,8.0,5.0,1385.0,0.8437515624999999,0.3661335746206686
FCX,37.88999938964844,2023-05-26,13:43:28,30.5,4.6,8.155228557930105,7.483968165355783,7.3,7.55,4.0,17.0,0.945313046875,0.3537828607314309
FCX,37.88999938964844,2023-06-07,13:55:27,31.0,7.16,7.082006779341022,6.932181864691948,6.8,7.05,6.0,24.0,0.8828136718749999,0.4830299361184911
FCX,37.88999938964844,2023-06-02,17:21:05,31.5,6.05,6.786851739146545,6.463120749305414,6.25,6.6,3.0,20.0,0.8203142968749999,0.4201551973933185
FCX,37.88999938964844,2023-06-09,19:23:28,32.0,5.92,6.0505962957405615,5.92138386366959,5.85,6.05,1012.0,2706.0,0.8398453515625,0.23155281762289762
FCX,37.88999938964844,2023-06-09,16:53:15,32.5,5.45,5.50371524078793,5.4228872846012806,5.3,5.55,1.0,25.0,0.70312796875,0.3847152220774922
FCX,37.88999938964844,2023-06-08,18:37:23,33.0,5.0,5.138207289156366,4.933095480517913,4.85,5.1,65.0,688.0,0.7656273437500001,0.3965831533114312
FCX,37.88999938964844,2023-06-09,19:03:11,33.5,4.4,4.585663767036099,4.428926819677358,4.4,4.55,59.0,438.0,0.6992217578125001,0.38257794568529657
FCX,37.88999938964844,2023-06-09,19:38:14,34.0,3.9,4.082982132724524,3.9300107703561338,3.9,4.05,6.0,1617.0,0.632816171875,0.34624424701797085
FCX,37.88999938964844,2023-06-08,13:51:27,34.5,3.2,3.623787524017356,3.4403706568677848,3.4,3.55,5.0,488.0,0.5664105859375,0.30991054835064513
FCX,37.88999938964844,2023-06-09,19:48:56,35.0,3.0,3.1195353029004593,2.9381001965920106,2.96,3.05,1043.0,7558.0,0.5390671093750001,0.2949496136052758
FCX,37.88999938964844,2023-06-09,18:57:57,35.5,2.5,2.6853538346335597,2.428408927702435,2.49,2.62,8.0,340.0,0.523442265625,0.20580631045640088
FCX,37.88999938964844,2023-06-09,19:48:43,36.0,2.13,2.325807372814186,1.988088869587429,2.05,2.17,109.0,5529.0,0.5429733203125001,0.28439915019321593
FCX,37.88999938964844,2023-06-09,19:57:44,36.5,1.7,1.8877602514561325,1.5382882083762794,1.66,1.73,88.0,616.0,0.49707534179687507,0.27197389238917274
FCX,37.88999938964844,2023-06-09,19:55:47,37.0,1.32,1.5127628310362624,1.1222808207477541,1.31,1.35,196.0,8846.0,0.47461462890625,0.2596845531340478
FCX,37.88999938964844,2023-06-09,19:51:14,37.5,1.0,1.1974305714280682,0.4953330773060358,0.99,1.03,240.0,3943.0,0.46582565429687506,0.10518558037868604
FCX,37.88999938964844,2023-06-09,19:58:53,38.0,0.75,0.9253191775726215,0.49044091952470126,0.72,0.76,1175.0,8995.0,0.45898978515625005,0.25113544756526535
FCX,37.88999938964844,2023-06-09,19:52:04,38.5,0.53,0.696242393684873,0.2856575856895702,0.51,0.54,267.0,1282.0,0.45313046875,0.24792953297697187
FCX,37.88999938964844,2023-06-09,19:58:15,39.0,0.35,0.500357618901873,0.04603953871410571,0.34,0.36,3127.0,8026.0,0.44336494140625,0.16390120888779505
FCX,37.88999938964844,2023-06-09,19:57:44,39.5,0.24,0.3613736292513554,0.07137926500472513,0.22,0.24,134.0,1434.0,0.44336494140625,0.2425863419964828
FCX,37.88999938964844,2023-06-09,19:58:36,40.0,0.16,0.2899096528591958,0.03986835734744032,0.14,0.18,1268.0,10019.0,0.46680220703125,0.2554100003496566
FCX,37.88999938964844,2023-06-09,19:35:22,40.5,0.1,0.2121470567657413,0.001721029925672496,0.1,0.12,22.0,845.0,0.4726615234375,0.18584040804810303
FCX,37.88999938964844,2023-06-09,19:12:59,41.0,0.06,0.13912303871961207,0.006540431128987945,0.06,0.07,40.0,9088.0,0.46484910156250003,0.2543413621535588
FCX,37.88999938964844,2023-06-09,14:51:37,41.5,0.05,0.12470122337253864,0.004375021430265635,0.04,0.06,8.0,274.0,0.500005,0.27357684968331947
FCX,37.88999938964844,2023-06-09,14:37:48,42.0,0.05,0.09174769528143312,0.0019013551978332432,0.03,0.04,637.0,13465.0,0.507817421875,0.2778514024677107
FCX,37.88999938964844,2023-06-09,18:55:29,43.0,0.02,0.06627505053754179,0.0006762888776529821,0.02,0.03,63.0,3757.0,0.5546919531250001,0.3034987191740583
FCX,37.88999938964844,2023-06-08,18:37:22,44.0,0.03,0.06737698481234222,9.008390489306987e-09,0.0,0.03,202.0,5055.0,0.5937540625000001,0.1875800380523396
FCX,37.88999938964844,2023-06-09,19:34:26,45.0,0.01,0.046465637582610686,0.00018022696137221482,0.01,0.02,46.0,16773.0,0.6640658593750002,0.36334245815553595
FCX,37.88999938964844,2023-06-08,15:15:10,46.0,0.01,0.06897935993324333,0.00039184859956446425,0.01,0.02,2.0,1114.0,0.73437765625,0.4018134332150572
FCX,37.88999938964844,2023-06-08,14:44:51,47.0,0.01,0.0539226055112072,8.650328599512161e-05,0.0,0.02,1.0,3329.0,0.7656273437500001,0.3990795063470924
FCX,37.88999938964844,2023-06-02,13:41:16,48.0,0.01,0.2855781845536738,0.00272524413853166,0.01,0.02,10.0,1178.0,0.87500125,0.4280359124008646
FCX,37.88999938964844,2023-06-07,14:14:39,49.0,0.02,0.07947108621336785,1.3773931735076644e-06,0.0,0.02,1.0,930.0,0.8906260937499999,0.3589675542405296
FCX,37.88999938964844,2023-06-07,14:58:33,50.0,0.03,0.08266383780028863,3.6223671079488713e-07,0.0,0.02,4.0,9637.0,0.9531254687499999,0.3655981209830106
FCX,37.88999938964844,2023-06-07,19:11:54,55.0,0.01,0.08630919323488584,0.0002302649109355414,0.0,0.02,155.0,2021.0,1.21875390625,0.6668390400318289
FCX,37.88999938964844,2023-06-06,15:31:31,60.0,0.01,0.13210738079462736,0.00045731180069511455,0.0,0.02,189.0,3331.0,1.46875265625,0.803625413067634
FCX,37.88999938964844,2023-06-02,14:58:34,65.0,0.01,0.35298700359564794,1.6825081802966327e-11,0.0,0.02,2.0,315.0,1.6875015625,0.41917861769868764
GRMN,105.33999633789062,2023-04-27,16:53:30,85.0,12.6,20.933669740672144,20.933669740672144,17.8,19.3,,1.0,1.0000000000000003e-05,3.4771230744463243e-06
GRMN,105.33999633789062,2023-06-06,18:54:37,90.0,15.9,16.887048437837265,15.477751311064154,14.7,15.8,1.0,605.0,0.9941406835937501,0.3813306619445434
GRMN,105.33999633789062,2023-06-07,18:54:48,95.0,10.8,12.092204431445325,10.704643478801728,9.2,11.1,1.0,25.0,0.8466812207031249,0.4632601294906815
GRMN,105.33999633789062,2023-06-07,18:56:07,100.0,5.9,6.8831210326272725,5.768437036348786,4.6,6.1,2.0,1213.0,0.5434615966796876,0.29735404954649586
GRMN,105.33999633789062,2023-06-09,16:56:18,105.0,1.0,2.26715757189789,0.9196833259011115,1.0,1.9,6.0,278.0,0.35108070800781244,0.1163038360764883
GRMN,105.33999633789062,2023-06-08,13:32:30,110.0,0.1,0.1524820348525342,0.0018713987342257599,0.0,0.05,2.0,118.0,0.21680470703125,0.10605722058902571
GRMN,105.33999633789062,2023-06-02,14:51:10,115.0,0.05,1.1682216481426195,0.14543169371182163,0.0,0.2,1.0,22.0,0.506840869140625,0.27731708336966177
GRMN,105.33999633789062,2023-05-22,19:55:37,120.0,1.01,6.358207664885256,1.837702823496791,0.0,2.0,,3.0,1.0419969775390627,0.5701267997213575
IT,344.54998779296875,2022-12-07,20:02:01,160.0,187.15,188.7769869363585,188.7769869363585,171.1,174.5,,2.0,1.0000000000000003e-05,3.1592211304211435e-06
IT,344.54998779296875,2023-02-16,14:39:58,170.0,175.0,177.3857010477803,177.3857010477803,132.7,137.0,,0.0,1.0000000000000003e-05,4.891832010535582e-06
IT,344.54998779296875,2022-11-14,15:41:51,175.0,167.88,338.54610805706403,264.4963144899355,181.3,185.4,3.0,3.0,5.854006588745117,2.4787568802543887
IT,344.54998779296875,2023-06-08,17:16:10,210.0,132.63,136.8894377302784,134.78816375140931,132.8,137.5,2.0,4.0,2.1367234082031246,0.9733551062337895
IT,344.54998779296875,2023-05-03,19:45:21,220.0,89.1,147.67231499037976,129.57892225910874,123.0,126.7,1.0,0.0,1.765626171875,0.9660592310476527
IT,344.54998779296875,2023-02-07,14:33:05,230.0,106.0,181.52740567498338,134.84551233316682,110.3,115.1,,0.0,1.763673056640625,0.862759231459374
IT,344.54998779296875,2023-05-25,14:39:11,250.0,83.9,106.55962975376178,96.68665861339176,93.0,97.5,3.0,4.0,1.505861845703125,0.8239296403151364
IT,344.54998779296875,2023-06-08,18:41:51,260.0,83.77,86.94276336934942,84.84139452465115,83.1,87.4,4.0,6.0,1.3481477905273436,0.2624758729194836
IT,344.54998779296875,2023-05-23,17:56:01,270.0,56.99,86.45218359293298,75.48900680676888,73.0,77.5,1.0,2.0,1.1948282446289062,0.36032042497742195
